Song,Artist,Endurance_Score,Predicted_Endurance_Score
I Live My Life For You,FIREHOUSE,0.5228165282449595,0.4031629049514118
Master Of Eyes (The Deepness Of Your Eyes),ARETHA FRANKLIN,0.22000746882914995,0.29540290062422725
You've Really Got A Hold On Me,EDDIE MONEY,0.3200621693792472,0.2506151852134716
Good Girls Don't,THE KNACK,0.3700790440812132,0.307646783128109
You Ain't Going Nowhere,THE BYRDS,0.22018552914917397,0.1679039081166033
Working Class Hero,TOMMY ROE,0.02000359613738244,0.15154647850283265
Get By,TALIB KWELI,0.5425337691796639,0.4675096985640682
Psychoticbumpschool,BOOTSY'S RUBBER BAND,0.2600232189386417,0.2668043079004823
"Little Ole Wine Drinker, Me",DEAN MARTIN,0.4508297913145893,0.2583574373749042
I Got A Woman,FREDDIE SCOTT,8.906028094798063e-07,0.2576568969563785
The Promised Land,FREDDY WELLER,4.352068207933313e-06,0.06110226527774498
High And Dry,RADIOHEAD,0.6929153386379917,0.2652647003825816
Dawn (Go Away),THE FOUR SEASONS,0.0008097126288937447,0.37707545169858325
If A Woman Answers (Hang Up The Phone),LEROY VAN DYKE,0.0200030690791515,0.2205469727629522
Dirty Love,THUNDER,0.3100559032941891,0.2822912436872456
Somewhere Over The Rainbow,KATHARINE McPHEE,0.37228372005526655,0.5060411248023097
New Song,HOWARD JONES,0.4402354156991803,0.39909557154895203
I Dreamed A Dream,GLEE CAST featuring IDINA MENZEL,0.5022631766465588,0.4541891445411061
If I Ever Lose My Faith In You,STING,0.44267113390554896,0.44325751192873797
Not Like The Movies,KATY PERRY,0.5339678092640254,0.41529574608187636
Kissin' You,TOTAL,0.5524756025122862,0.4029905227743921
I Heard It Through The Grapevine (Part 1),ROGER,0.1300010459756684,0.24621195347730376
Get You Somebody New,LaBELLE,0.14000818452119615,0.19888463705272208
Walk Right Back,EVERLY BROTHERS,0.4701410508771843,0.2875644849153875
Wonderland,COMMODORES,0.2200258018961239,0.35064095599397854
Up To The Mountain,KELLY CLARKSON featuring JEFF BECK,0.030196226151839943,0.40938307722160305
Who's Sorry Now,MARIE OSMOND,0.1000001572336117,0.2100841985147567
Baby I'm Burnin',DOLLY PARTON,0.4500409556343429,0.31848392237552076
King Of Wishful Thinking,GO WEST,0.6108939944966482,0.3654230848328588
High Sheriff,TONY JOE WHITE,0.26001511489500423,0.10978132048918826
A Different Corner,GEORGE MICHAEL,0.5432566337300961,0.3492379396600915
That's That Shit,SNOOP DOGG featuring R. KELLY,0.5307201357564494,0.582624269229554
Seven Bridges Road,EAGLES,0.5301211857128727,0.32235475234585115
She Shot A Hole In My Soul,CLIFFORD CURRY,0.0600095240306189,0.23435809531708307
Run To Him,BOBBY VEE,0.3101479093794155,0.3621905674959318
Raise Your Weapon,DEADMAU5 featuring GRETA SVABO BECH,0.4700171252058119,0.46749413279717444
One Less Lonely Girl,JUSTIN BIEBER,0.6537353092784246,0.5573570527865197
Tracks Of My Tears,MIRACLES,0.5622401519239909,0.24466591793215214
Whenever You're Near Me,ACE OF BASE,0.2400023301276953,0.2507086110157226
La La Love,BOBBY ROSS AVILA,1.1262206329332e-05,0.21053472503905554
"Hi, Hi, Hi",WINGS,0.3100379470296574,0.293132949516276
El Trago (The Drink),2 IN A ROOM,0.030018945254645525,0.26353475538649257
A Little Respect,ERASURE,0.5820234060880414,0.322783438116677
"Work, Work, Work",LEE DORSEY,0.26000629562450883,0.12129357671046556
I Never Told You,COLBIE CAILLAT,0.6029230815048586,0.5303259132069523
Got Your Money,OL' DIRTY BASTARD featuring KELIS,0.3510100638370999,0.32642184675091934
Too Soon To Know,ROY ORBISON,0.23001696494847684,0.18225720237230517
The Game Of Love,SANTANA featuring MICHELLE BRANCH,0.5662454867571641,0.7470067350981646
24/7,KEVON EDMONDS,0.4504097070644055,0.32899959820414243
Where's The Playground Susie,GLEN CAMPBELL,0.3300526248803475,0.3213226004261726
These Eyes,JUNIOR WALKER &amp; THE ALL STARS,0.3400351663671901,0.3647281245365424
In The Ghetto,CANDI STATON,0.1500920253905367,0.31912974690695356
That's When The Music Takes Me,NEIL SEDAKA,0.040009482163680866,0.2483796664728518
Christmas Song (Chestnuts Roasting),JUSTIN BIEBER featuring USHER,0.5716967727976341,0.4436389533200532
Baby I'm For Real / Natural High,AFTER 7,0.3700112931413446,0.34732468184303017
What I Need To Do,KENNY CHESNEY,0.42038394843078425,0.5321701300236359
Temporary Fix,ONE DIRECTION,0.6100963190776255,0.3144799808363744
Jambalaya,BOBBY COMSTOCK AND THE COUNTS,1.4751117831603373e-06,0.16517984172413205
The A Team,ED SHEERAN,0.8191487431666967,0.5831313731752218
New Year's Day,U2,0.4311614572435416,0.3720969433417257
Papa Don't Take No Mess,JAMES BROWN,0.4004238890244741,0.38202124321260733
Stay Fly,THREE 6 MAFIA featuring YOUNG BUCK &amp; EIGHTBALL &amp; MJG,0.5766898366194402,0.577118806512833
From The Beginning,"EMERSON, LAKE AND PALMER",0.4004477729496481,0.34723751503963013
Didn't I (Blow Your Mind),NEW KIDS ON THE BLOCK,0.3102929718070451,0.38426571282139144
Stay In My Corner,THE DELLS,0.3404951556241664,0.1280335505501784
Dancin' Out Of My Heart,RONNIE DOVE,0.02000198100395099,0.1843084194496857
Glass,THOMPSON SQUARE,0.4513181582147546,0.44665509175428164
Emptiness,SAD CAFE,7.094120054618463e-07,0.19051850221758537
I Got Nerve,HANNAH MONTANA,0.4610704713160384,0.4164035810077635
A Miracle,FRANKIE AVALON,2.193362364427938e-07,0.26967320475650003
Staying Together,DEBBIE GIBSON,0.2700469935445887,0.2790138653610662
Blowin' In The Wind,"PETER, PAUL AND MARY",0.4232165431132117,0.25338163120388774
Lover's Holiday,PEGGY SCOTT &amp; JO JO BENSON,0.020010676999573356,0.2175545172333086
Keep Your Eye On Me,HERB ALPERT,0.1700240893057645,0.26927120559749496
China Girl,DAVID BOWIE,0.5349429770082795,0.43421288533416313
Heavy Metal,DON FELDER,0.0005891296880741393,0.3828871286155135
Days Of Pearly Spencer,DAVID McWILLIAMS,0.3804414275500019,0.15099531723799126
Walkin' Back To Happiness,HELEN SHAPIRO,0.4202889714211166,0.15200908656384565
You Ain't Got Nuthin,LIL WAYNE featuring JUELZ SANTANA &amp; FABOLOUS,0.4704094079483927,0.4503674122355961
Gonna Give Her All The Love I've Got,MARVIN GAYE,0.17000299837054506,0.22581078731689866
Helluva Life,FRANKIE BALLARD,0.5814889604358833,0.5262467095688397
"Too Hurt To Cry, Too Much In Love To Say Goodbye",THE DARNELLS (THE MARVELETTES),0.01000156721904682,0.17036854753474023
That's Right,DJ TAZ featuring RAHEEM THE DREAM,0.2501571554600847,0.3406827823458983
Iesha,ANOTHER BAD CREATION,0.3615742887444944,0.43512890760962303
You're My Baby,SARAH VAUGHAN,4.5634962449709594e-07,0.15912304247749684
We Got A Thing Going On,BEN E. KING &amp; DEE DEE SHARP,7.857028703115137e-07,0.14945968215175137
I'm Not The Only One,SAM SMITH,0.991611516123354,0.6464195646695372
Don't Throw It All Away,STACY LATTISAW,0.19004998377434024,0.21483902265816462
The Night Chicago Died,PAPER LACE,0.4725966709977324,0.31203599161952605
Ain't Even Done With The Night,JOHN COUGAR,0.5305150754480915,0.37330958877612996
Cherry Bomb,JOHN COUGAR MELLENCAMP,0.5214877951394417,0.4175270973562787
Can You Feel The Love Tonight,ELTON JOHN,0.005930196848427118,0.45018877080554626
Come And Get Your Love,REAL McCOY,0.3804702343293057,0.412981355636692
Limbo Dance,THE CHAMPS,0.06000038610620625,0.12142577320215836
What,SOFT CELL,0.14004809813397032,0.2728133532498094
They Remind Me Too Much Of You,ELVIS PRESLEY with THE MELLOW MEN,0.18000542153588042,0.1059841401753896
Save Your Love,JEFFERSON STARSHIP,0.17001585221830173,0.2281858241602157
It Must Be Love,ALAN JACKSON,0.5010804056426501,0.5323432372826592
Penny Lover,LIONEL RICHIE,0.33060816193291315,0.42042408131233766
I Can't Hear You,BETTY EVERETT,0.06000541479065152,0.14292759565023547
Keepin' Up,ALABAMA,0.2400126482345721,0.24786347531161618
Sad Movies (Make Me Cry),SUE THOMPSON,0.3404621668029419,0.30402554200973597
Bet Your Heart On Me,JOHNNY LEE,0.2600538590246429,0.20797207579666036
Summer Girls,LFO,0.5927737041822101,0.4199551765674207
We Danced,BRAD PAISLEY,0.5228612574859832,0.6093079798852894
Precious,DEPECHE MODE,0.5311849476194982,0.4394547902498471
Be Without You,MARY J. BLIGE,0.6414694614165523,0.6643224011101252
Be My Lady,JEFFERSON STARSHIP,0.2100274914596674,0.36799365144376306
If You Let Me Stay,TERENCE TRENT D'ARBY,0.450022931684928,0.21365780960586828
I Like It Like That (Part 1),CHRIS KENNER,0.19002639221995007,0.2539553734958376
Time Won't Let Me,OUTSIDERS,0.31047734007906524,0.23127746159895932
West Side Story,LFO,0.3300997140211113,0.4517114872523292
Fine By Me,ANDY GRAMMER,0.5319045416642882,0.41592899655016835
Mr. Limousine Driver,GRAND FUNK RAILROAD,0.3200081356764351,0.16244619867029272
Discomania,THE LOVERS,1.784694530461884e-06,0.17778556989131133
Walks Like A Lady,JOURNEY,0.36004769411801835,0.3069040200350651
Heart's Desire,BILLY JOE ROYAL,0.010004463713376006,0.17938111427612946
Anytime You Need A Friend,MARIAH CAREY,0.4820428337428506,0.49588866918568114
Singing In The Rain / Umbrella,GLEE CAST featuring GWYNETH PALTROW,0.4839424937221649,0.5328216010130653
Never Wanted Nothing More,KENNY CHESNEY,0.5101992980221206,0.5582851801573276
Someone Who Cares,KENNY ROGERS &amp; THE FIRST EDITION,0.1300087471663244,0.20754194843533352
Woof Woof,69 BOYZ,0.1300557500146771,0.3942991123245496
One Heartbeat,SMOKEY ROBINSON,0.2103228845712951,0.36680173786304954
Talkin' 2 Myself,EMINEM featuring KOBE,0.5703092438576975,0.49859631373493946
Shake Me Wake Me,FOUR TOPS,0.2300396949743201,0.36732473702739354
Earache My Eye,CHEECH &amp; CHONG,0.2903617582558475,0.37458985183067994
As Tears Go By,MARIANNE FAITHFUL,0.290279796281648,0.17209930815521474
Pieces Of Ice,DIANA ROSS,0.06000612978491539,0.3907765016889559
Hate It Or Love It,THE GAME feat 50 CENT,0.6733604063484614,0.6320502669443562
Still The One,ORLEANS,0.5110228525585085,0.39993206611285664
Do You Wanna Get Away,SHANNON,4.618760603166938e-05,0.34993881903017154
Hot For Teacher,VAN HALEN,0.651938754860856,0.378935315757164
MegaMan,LIL WAYNE,0.5603209075214439,0.5429799828082982
Crazy Rhythm,THE HAPPENINGS,0.05000021491694855,0.10468176898430295
I'd Just Love To Lay You Down,BARRETT BABER,0.2801556908150361,0.32588979277292957
Black Nights,LOWELL FULSON,0.010029742505368665,0.21585383162544414
She Say,DIAMONDS,0.06002818621824455,0.23529268536718032
A Lot Of Things Different,KENNY CHESNEY,0.35015519841332604,0.5323443058894737
Homecoming,KANYE WEST featuring CHRIS MARTIN,0.6653384500324716,0.500708722301731
Dance For You,BEYONCE,0.6966422053436959,0.5932158639213243
Give Me One More Chance,WILMER AND THE DUKES,0.05000381082173688,0.14438452781472172
Shimmy Like Kate,THE OLYMPICS,0.12000813381568227,0.25075002568973664
Fire With Fire,WILD BLUE,0.09000551643427329,0.3086833641407764
Naturally,SELENA GOMEZ &amp; THE SCENE,0.6513607128474761,0.6223119768497332
Brilliant Disguise,BRUCE SPRINGSTEEN,0.5126831587879327,0.44439013680559614
Indo Smoke,MISTA GRIMM,0.35037185307238816,0.409139274966404
Grandma Got Run Over By A Reindeer,ELMO &amp; PATSY,0.4408013350545945,0.12926521918645412
Fashion,DAVID BOWIE,0.4816003557978925,0.3560953274752588
The Climb,MILEY CYRUS,0.7700664934501033,0.7701911084215177
Where Are All My Friends,HAROLD MELVIN AND THE BLUE NOTES,0.21003970637143093,0.20106976402261828
Lonesome Broken And Blue,ADAM WAKEFIELD,0.21006769744322545,0.3723605955996993
Bad Boy For Life,"P. DIDDY, BLACK ROBB &amp; MARK CURRY",0.6100833754485462,0.5702795967564502
Forever In Love,KENNY G,0.4156117841313015,0.40727164924188763
What About Us?,BRANDY,0.37058190601310576,0.6629934807315512
"Easy Come, Easy Go",GEORGE STRAIT,0.450336119873376,0.20651529981475822
Gangstas Make The World Go Round,WESTSIDE CONNECTION,0.4001302305996453,0.41224313175201754
My Home Town,PAUL ANKA,0.3000759229009832,0.3159943552166429
I Wanna Be Free,LORETTA LYNN,0.23003199471404046,0.07596066863983403
But It's Alright,HUEY LEWIS AND THE NEWS,0.4600750122950811,0.33118453951082694
Brand New Heartache,THE EVERLY BROTHERS,0.1500041345927243,0.1381389130322646
Fight Fire With Fire,KANSAS,0.3403558191980943,0.25433725365336124
Sugar On Sunday,THE CLIQUE,0.0800234989819383,0.29566970096254264
Stoned To The Bone,JAMES BROWN,0.14000199286625012,0.33537272947283986
As Long As You Love Me,JUSTIN BIEBER featuring BIG SEAN,0.7125431927063721,0.6307551001688589
Hold It,JAMES BROWN presents HIS BAND,0.1700002525971928,0.1662419407380213
Shine Shine,BARRY GIBB,0.19003382290366766,0.35584028942753276
The Chipmunk Song,THE CHIPMUNKS with THE MUSIC OF DAVID SEVILLE,0.5700152711982395,0.312559020795408
Can't Believe It,T-PAIN featuring LIL WAYNE,0.6259499915576598,0.7710394840132164
Forever Lovers,MAC DAVIS,0.0900112189438267,0.19043177350462806
How To Deal,FRANKIE J,0.4715516564081733,0.5230681539612688
Street Dreams,NAS,0.5110643545563927,0.43037997483000934
Nude,RADIOHEAD,0.6114887462167171,0.40995458569654375
Thunder And Lightning,CHI COLTRANE,0.06007016898813367,0.2920261544625027
Cross My Broken Heart,THE JETS,0.2300763490133747,0.387127521320072
Kalimba Story,EARTH WIND AND FIRE,0.4000204417650859,0.2854031651318705
To Be With You,MR. BIG,0.6917924629408128,0.40083775125795323
Ain't I,YUNG L.A. featuring YOUNG DRO &amp; T.I.,0.41337892821904426,0.5385873472944507
Night Changes,ONE DIRECTION,0.7970210830742366,0.5322052529260533
Girl Don't Care,GENE CHANDLER,0.2700179760350302,0.24399498750517723
In These Arms,BON JOVI,0.4379940494223261,0.41877801996415376
Girl From Spanish Town,MARTY ROBBINS,0.05000251224887574,0.18463387217533261
Telephone,GLEE CAST,0.4634692191763096,0.5362962780783194
Yah Mo B There,JAMES INGRAM &amp; MICHAEL McDONALD,0.3404025064162531,0.34482202417451496
Here Comes Summer,JERRY KELLER,0.07009346282207565,0.2562765710538312
Love Is Like A Rock,DONNIE IRIS,0.3301237765785543,0.3468976061723845
Pop Style,DRAKE featuring THE THRONE,0.6500743287010208,0.7275157530609506
The Old Lamplighter,THE BROWNS,0.18010679976777833,0.2442537109455273
The Last One To Know,THE FLEETWOODS,0.22000062079365326,0.10519746560769508
The Things We Did Last Summer,SHELLEY FABARES,0.020015675679379702,0.2450413778741894
For Your Entertainment,ADAM LAMBERT,0.5194706912094773,0.4151041132526152
Put Your Hand In Mine,TRACY BYRD,0.20002384996643546,0.48678721205921954
I Lie Awake,THE NEW COLONY SIX,0.0400321038006734,0.18408506150255535
Can You Fool,GLEN CAMPBELL,0.050001011784335664,0.3035529027252652
Don't Mess With Bill,THE MARVELLETTES,0.3100504150038019,0.32173242915413736
Jumpin' Jumpin',DESTINY'S CHILD,0.7074223587095049,0.6933120655280203
Don't You Wanna Stay,JASON ALDEAN with KELLY CLARKSON,0.5665194474854334,0.5074354174396648
What Have I Got Of My Own,TRINI LOPEZ,0.030005901610103136,0.3438164961785886
I Want You Tonight,PABLO CRUISE,0.1400076293190791,0.38929048816611717
B.M.F. (Blowin' Money Fast),RICK ROSS featuring STYLES P,0.5282073370491945,0.5436361234530046
Personally,KARLA BONOFF,0.22004724497881092,0.27603548659528676
Chandelier,SIA,1.1257888330600738,0.7515436187744647
White Rhythm And Blues,J.D. SOUTHER,0.27002026708691673,0.14800022762892714
Dark Horse,KATY PERRY featuring JUICY J,1.202920269981806,0.9498848512454661
Cat Scratch Fever,TED NUGENT,0.5902934502531091,0.4535048693337969
Won't Go Home Without You,MAROON 5,0.6494524526385084,0.5987986120989515
Happy Ending,JOE JACKSON,0.22005026614357784,0.2896634786113261
Doo Doo Doo Doo Doo (Heartbreaker),THE ROLLING STONES,0.4502100110737796,0.33207637559372855
Love Do Me Right,ROCKIN' HORSE,9.145832612054184e-06,0.04254760984344924
Sha-La-La (Make Me Happy),AL GREEN,0.4704356631704178,0.4149878731561981
Energy Crisis '74,DICKIE GOODMAN,0.010020051239591756,0.30443982510545375
Who I Am,JESSICA ANDREWS,0.49247889069508,0.5969040634157752
I'm Happy Just To Dance With You,THE BEATLES,0.5104386575868631,0.25706673887903453
American Tune,PAUL SIMON,0.410518063119308,0.2920828579973266
Faster,MATT NATHANSON,0.4907391342751438,0.42432651218774525
Give A Little Bit,SUPERTRAMP,0.5805845903816156,0.4177004561093386
I Think God Can Explain,SPLENDER,0.4005020245931321,0.5333056351284455
"Lovers By Night, Strangers By Day",THE FLEETWOODS,0.14000654101128449,0.2150340269681364
Here Without You,3 DOORS DOWN,0.779662983664769,0.8609172885255453
Ballad Of Youth,RICHIE SAMBORA,0.22032761367453935,0.27804755725229174
Cheers 2 U,PLAYA,0.3911944549033418,0.37787783153256094
Original Sin,INXS,0.2908281968820328,0.2878514298539652
Where The Blacktop Ends,KEITH URBAN,0.44025538367008427,0.5252692795947468
Great Balls Of Fire,TINY TIM,0.06009100779134855,0.11437215251274485
Cowboy Boots,DAVE DUDLEY,0.07002263117335064,0.10005157265304054
I'll Be Alright Without You,JOURNEY,0.4624500171612696,0.4133459758212754
Only For Lovers,ROGER WILLIAMS,3.9773591125893665e-06,0.16738859635398562
Tusk,FLEETWOOD MAC,0.5506912119823132,0.30574726095981575
I Don't Want To This Night To End,LUKE BRYAN,0.6834392206057702,0.6091192165750519
442 Glenwood Avenue,THE PIXIES THREE,0.04003904510640422,0.16427092084578
Aware Of Love,JERRY BUTLER,0.1600303719050037,0.13333457481038236
I'm Gonna Love You Too,HULLABALLOOS,0.08000616351105991,0.24541135971056327
Stole,KELLY ROWLAND,0.4628189365242725,0.6428033837722169
Ain't It Baby,MIRACLES,0.08000191820354395,0.20767523460621568
Today I Sing The Blues,ARETHA FRANKLIN,0.2000427826609996,0.25534096264049216
Brass In Pocket (I'm Special),THE PRETENDERS,0.00010141660992442494,0.2923015704090606
Girlfriend-Boyfriend,BLACKSTREET &amp; JANET,0.2101539077486643,0.38514649000652085
The Things We Do For Love,10CC,0.5106011217746897,0.35859027253848097
Oh What A Kiss,JOHNNY RIVERS,0.09000056427328698,0.053716493038984514
Just Ain't Love,BARBARA ACKLIN,0.2800152858516679,0.2599360998135708
No More I Love You's,ANNIE LENNOX,0.562713915170984,0.3948248721790284
"Green, Green Grass Of Home",TOM JONES,0.3405660428628813,0.27312796690804686
Bodyheat (Part 1),JAMES BROWN,0.14001144897939174,0.28417615081408293
There's A Kind Of Hush,CARPENTERS,0.3508650644424713,0.2831037059755321
Tha Block Is Hot,LIL WAYNE &amp; JUVENILE,0.41037967125787655,0.2714597933127363
For The First Time,THE SCRIPT,0.6607314528759198,0.6136557598825441
Chapel Of Dreams,THE DUBS,0.3201154973915594,0.17079243180865672
Time Alone Will Tell (Non Pensare A Me),JERRY VALE,0.11000206752895623,0.09922392326795462
Lovers Always Forgive,GLADYS KNIGHT AND THE PIPS,0.030000836408384145,0.21774318643348314
Off The Wall,MICHAEL JACKSON,0.6129865580210817,0.4488963603919364
Let Me Go Lover,CAROL HUGHES,2.8544878346983484e-05,-0.007656267869918132
The Jam (Part 1),BOBBY GREGG AND HIS FRIENDS,0.010001483485170768,0.29333522198386563
Sussudio,PHIL COLLINS,0.6051725604103986,0.5687920560126964
For The Cool In You,BABYFACE,0.4403520518714541,0.3290240785101521
"Promises, Promises",NAKED EYES,0.4507728025037348,0.4198552362031735
1+1,BEYONCE,0.6374440576875691,0.5256300238567435
Man To Man,GARY ALLAN,0.4609566720940042,0.5461990739512623
Slow Dancin',PEABO BRYSON,0.17000329329986405,0.19033978699415813
Screaming Night Hog,STEPPENWOLF,0.2000673932101425,0.23268111037225742
Halfway Off The Balcony,BIG SEAN,0.6221852041263651,0.4290302280020531
Long Long Time,LINDA RONSTADT,0.4422269363924084,0.32382844346397055
You're A Lady,DAWN featuring TONY ORLANDO,0.050000046053631834,0.15894587861474263
